Modele,Marque,Date,Location,Prix,Carburant,Kilométrage,Année,Boîte de vitesse,Departements
Up!,Volkswagen, 24.09.2023, ALLEMAGNE,7 198 €,ESSENCE,57 000 KM,2013,MANUELLE,47533
Multivan,Volkswagen, 24.09.2023, ALLEMAGNE,35 440 €,DIESEL,133 000 KM,2017,AUTOMATIQUE,47533
Ateca,Cupra, 26.09.2023, ALLEMAGNE,32 450 €,ESSENCE,30 500 KM,2020,AUTOMATIQUE,47533
Serie 2 active tourer,Bmw, 26.09.2023, ALLEMAGNE,48 990 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
Serie 2 active tourer,Bmw, 26.09.2023, ALLEMAGNE,41 990 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
Leon,Seat, 27.09.2023, ALLEMAGNE,17 999 €,ESSENCE,42 650 KM,2019,MANUELLE,47533
911 targa,Porsche, 27.09.2023, ALLEMAGNE,82 350 €,ESSENCE,71 300 KM,1969,MANUELLE,47533
Cabrio,Mini, 27.09.2023, ALLEMAGNE,23 170 €,ESSENCE,20 951 KM,2020,AUTOMATIQUE,47533
Serie 5 touring,Bmw, 28.09.2023, ALLEMAGNE,27 995 €,DIESEL,85 601 KM,2019,AUTOMATIQUE,47533
F12,Ferrari, 28.09.2023, ALLEMAGNE,549 995 €,ESSENCE,49 956 KM,2015,AUTOMATIQUE,47533
Taycan,Porsche, 28.09.2023, ALLEMAGNE,114 994 €,ELECTRIQUE,7 021 KM,2022,AUTOMATIQUE,47533
Classe glk,Mercedes, 25.05.2023, POLOGNE,19 634 €,ESSENCE,161 873 KM,2015,AUTOMATIQUE,69-113
Golf,Volkswagen, 08.11.2023, POLOGNE,2 541 €,ESSENCE,393 000 KM,2007,MANUELLE,69-113
Classe e,Mercedes, 15.11.2023, POLOGNE,5 475 €,DIESEL,325 000 KM,2010,MANUELLE,69-113
I30,Hyundai, 16.11.2023, POLOGNE,5 082 €,DIESEL,200 000 KM,2010,MANUELLE,69-113
I20,Hyundai, 16.11.2023, POLOGNE,2 541 €,ESSENCE,280 000 KM,2009,MANUELLE,69-113
Daily,Iveco, 19.11.2023, POLOGNE,7 392 €,DIESEL,325 000 KM,2013,MANUELLE,69-113
Touareg,Volkswagen, 08.12.2023, POLOGNE,6 214 €,DIESEL,341 751 KM,2008,AUTOMATIQUE,69-113
Classe c,Mercedes, 23.12.2023, POLOGNE,3 881 €,ESSENCE,197 000 KM,2006,AUTOMATIQUE,69-113
Tiguan,Volkswagen, 24.12.2023, POLOGNE,6 468 €,DIESEL,259 000 KM,2008,MANUELLE,69-113
Serie 7,Bmw, 29.12.2023, POLOGNE,2 772 €,GPL,275 000 KM,2001,AUTOMATIQUE,69-113
Continental,Lincoln, 02.01.2024, POLOGNE,12 682 €,ESSENCE,72 800 KM,1976,AUTOMATIQUE,69-113
A8,Audi, 21.01.2022, POLOGNE,17 325 €,DIESEL,265 000 KM,2006,-,66-470
X5,Bmw, 21.01.2022, POLOGNE,19 634 €,-,254 000 KM,2008,-,66-470
X5,Bmw, 21.01.2022, POLOGNE,7 369 €,ESSENCE,-,2001,-,66-470
Vito,Mercedes, 21.01.2022, POLOGNE,1 663 €,-,321 000 KM,1999,-,66-470
Compass,Jeep, 21.01.2022, POLOGNE,14 437 €,-,17 155 KM,2011,-,66-470
406 coupe,Peugeot, 21.01.2022, POLOGNE,1 617 €,-,-,2000,-,66-470
Agila,Opel, 21.01.2022, POLOGNE,1 478 €,-,125 000 KM,2001,-,66-470
Clio,Renault, 21.01.2022, POLOGNE,6 121 €,-,60 000 KM,2010,-,66-470
Espace,Renault, 21.01.2022, POLOGNE,2 656 €,-,192 000 KM,2004,-,66-470
Grand scenic,Renault, 21.01.2022, POLOGNE,4 343 €,-,186 000 KM,2007,-,66-470
Laguna,Renault, 21.01.2022, POLOGNE,7 392 €,-,154 000 KM,2008,-,66-470
Scenic,Renault, 21.01.2022, POLOGNE,2 956 €,DIESEL,197 000 KM,2004,-,66-470
Golf,Volkswagen, 21.01.2022, POLOGNE,1 501 €,-,208 324 KM,1997,-,66-470
Touran,Volkswagen, 21.01.2022, POLOGNE,5 752 €,-,230 000 KM,2006,-,66-470
Serie 4,Bmw, 12.08.2022, ALLEMAGNE,52 898 €,ESSENCE,22 519 KM,2021,AUTOMATIQUE,47533
Leon,Seat, 17.08.2022, ALLEMAGNE,24 990 €,ESSENCE,9 900 KM,2022,AUTOMATIQUE,47533
Serie 4,Bmw, 03.09.2022, ALLEMAGNE,71 950 €,ESSENCE,11 792 KM,2021,AUTOMATIQUE,47533
Leon,Seat, 07.09.2022, ALLEMAGNE,26 950 €,ESSENCE,50 KM,2023,AUTOMATIQUE,47533
X5,Bmw, 21.09.2022, ALLEMAGNE,68 985 €,HYBRIDE,24 309 KM,2022,AUTOMATIQUE,47533
Civic,Honda, 27.09.2022, ALLEMAGNE,34 990 €,ESSENCE,10 000 KM,2022,AUTOMATIQUE,47533
911 targa,Porsche, 04.10.2022, ALLEMAGNE,44 200 €,ESSENCE,54 444 KM,1977,MANUELLE,47533
Leon,Seat, 12.10.2022, ALLEMAGNE,33 450 €,ESSENCE,550 KM,2023,AUTOMATIQUE,47533
Golf,Volkswagen, 13.10.2022, ALLEMAGNE,13 500 €,ESSENCE,136 000 KM,1990,MANUELLE,47533
Leon,Seat, 13.10.2022, ALLEMAGNE,29 450 €,ESSENCE,3 800 KM,2023,MANUELLE,47533
Ibiza,Seat, 14.10.2022, ALLEMAGNE,21 850 €,ESSENCE,2 500 KM,2023,MANUELLE,47533
Leon,Seat, 14.10.2022, ALLEMAGNE,26 850 €,ESSENCE,6 100 KM,2022,MANUELLE,47533
Ibiza,Seat, 14.10.2022, ALLEMAGNE,20 990 €,ESSENCE,500 KM,2023,MANUELLE,47533
Serie 4,Bmw, 20.10.2022, ALLEMAGNE,83 500 €,ESSENCE,11 030 KM,2021,AUTOMATIQUE,47533
911,Porsche, 18.11.2022, ALLEMAGNE,62 400 €,ESSENCE,158 004 KM,1984,MANUELLE,47533
911,Porsche, 24.11.2022, ALLEMAGNE,77 250 €,ESSENCE,223 096 KM,1977,MANUELLE,47533
X5,Bmw, 25.11.2022, ALLEMAGNE,84 900 €,HYBRIDE,103 KM,2022,AUTOMATIQUE,47533
X5,Bmw, 25.11.2022, ALLEMAGNE,82 500 €,HYBRIDE,102 KM,2022,AUTOMATIQUE,47533
X6m competitionV8 4.4,Bmw, 30.11.2022, ALLEMAGNE,104 855 €,ESSENCE,7 018 KM,2021,AUTOMATIQUE,47533
Leon,Seat, 30.11.2022, ALLEMAGNE,24 850 €,ESSENCE,5 500 KM,2023,MANUELLE,47533
Compass,Jeep, 06.12.2022, ALLEMAGNE,29 990 €,DIESEL,25 000 KM,2020,MANUELLE,47533
Arona,Seat, 15.12.2022, ALLEMAGNE,22 450 €,ESSENCE,10 KM,2024,MANUELLE,47533
Arona,Seat, 16.12.2022, ALLEMAGNE,22 451 €,ESSENCE,10 KM,2024,MANUELLE,47533
Serie 5,Bmw, 21.12.2022, ALLEMAGNE,49 990 €,HYBRIDE,16 000 KM,2022,AUTOMATIQUE,47533
Serie 4,Bmw, 21.12.2022, ALLEMAGNE,75 950 €,ESSENCE,25 588 KM,2022,AUTOMATIQUE,47533
Panamera sport turismo,Porsche, 28.09.2023, ALLEMAGNE,134 995 €,HYBRIDE,29 883 KM,2021,AUTOMATIQUE,47533
Cabrio,Mini, 28.09.2023, ALLEMAGNE,18 999 €,ESSENCE,61 342 KM,2020,MANUELLE,47533
I7,Bmw, 29.09.2023, ALLEMAGNE,108 990 €,ELECTRIQUE,25 102 KM,2022,AUTOMATIQUE,47533
Ateca,Seat, 29.09.2023, ALLEMAGNE,19 980 €,DIESEL,184 349 KM,2020,AUTOMATIQUE,47533
500c,Fiat, 29.09.2023, ALLEMAGNE,15 950 €,ESSENCE,4 780 KM,2019,MANUELLE,47533
A4,Audi, 30.09.2023, ALLEMAGNE,9 800 €,ESSENCE,124 800 KM,2012,AUTOMATIQUE,47533
I3,Bmw, 30.09.2023, ALLEMAGNE,21 895 €,ELECTRIQUE,33 901 KM,2020,AUTOMATIQUE,47533
X4,Bmw, 30.09.2023, ALLEMAGNE,41 770 €,DIESEL,40 851 KM,2020,AUTOMATIQUE,47533
Clio,Renault, 30.09.2023, ALLEMAGNE,17 980 €,ESSENCE,6 949 KM,2022,AUTOMATIQUE,47533
Serie 4,Bmw, 30.09.2023, ALLEMAGNE,98 890 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
X7,Bmw, 30.09.2023, ALLEMAGNE,94 725 €,ESSENCE,18 500 KM,2022,AUTOMATIQUE,47533
Serie 8,Bmw, 30.09.2023, ALLEMAGNE,139 880 €,ESSENCE,12 500 KM,2023,AUTOMATIQUE,47533
Captur,Renault, 30.09.2023, ALLEMAGNE,15 490 €,ESSENCE,65 515 KM,2018,AUTOMATIQUE,47533
Sportage,Kia, 30.09.2023, ALLEMAGNE,22 890 €,ESSENCE,38 200 KM,2020,AUTOMATIQUE,47533
Serie 5,Bmw, 30.09.2023, ALLEMAGNE,4 000 €,ESSENCE,200 000 KM,2003,MANUELLE,47533
Tt roadster,Audi, 30.09.2023, ALLEMAGNE,3 950 €,ESSENCE,225 000 KM,2000,-,47533
488 spider,Ferrari, 30.09.2023, ALLEMAGNE,269 995 €,ESSENCE,24 545 KM,2018,AUTOMATIQUE,47533
Serie 4 cabriolet,Bmw, 01.10.2023, ALLEMAGNE,42 777 €,ESSENCE,22 450 KM,2023,AUTOMATIQUE,47533
Ateca,Seat, 03.10.2023, ALLEMAGNE,17 850 €,ESSENCE,77 400 KM,2019,MANUELLE,47533
X3,Bmw, 03.10.2023, ALLEMAGNE,55 420 €,HYBRIDE,56 801 KM,2022,AUTOMATIQUE,47533
Golf plus,Volkswagen, 04.10.2023, ALLEMAGNE,3 999 €,ESSENCE,196 000 KM,2007,MANUELLE,47533
Xc60,Volvo, 04.10.2023, ALLEMAGNE,23 000 €,DIESEL,96 000 KM,2016,AUTOMATIQUE,47533
Golf cabriolet,Volkswagen, 05.10.2023, ALLEMAGNE,18 900 €,ESSENCE,68 552 KM,2013,AUTOMATIQUE,47533
Master deluxe,Chevrolet, 05.10.2023, ALLEMAGNE,38 500 €,ESSENCE,23 218 KM,1940,MANUELLE,47533
Serie 1,Bmw, 05.10.2023, ALLEMAGNE,13 800 €,DIESEL,118 000 KM,2016,MANUELLE,47533
A6,Audi, 21.01.2022, POLOGNE,2 541 €,DIESEL,169 000 KM,2001,-,66-470
Golf,Volkswagen, 21.01.2022, POLOGNE,2 125 €,DIESEL,198 000 KM,1998,-,66-470
Golf,Volkswagen, 21.01.2022, POLOGNE,2 495 €,DIESEL,-,2001,-,66-470
Passat,Volkswagen, 21.01.2022, POLOGNE,5 290 €,-,182 000 KM,2006,-,66-470
Touran,Volkswagen, 21.01.2022, POLOGNE,7 854 €,-,115 000 KM,2008,-,66-470
Golf,Volkswagen, 21.01.2022, POLOGNE,2 587 €,DIESEL,170 000 KM,2001,-,66-470
Alhambra,Seat, 21.01.2022, POLOGNE,4 435 €,-,228 000 KM,2004,-,66-470
Mondeo sw,Ford, 21.01.2022, POLOGNE,1 894 €,DIESEL,210 000 KM,2001,-,66-470
208,Peugeot, 18.05.2023, POLOGNE,4 620 €,DIESEL,196 107 KM,2014,MANUELLE,66-470
Xj,Jaguar, 23.08.2023, POLOGNE,16 170 €,ESSENCE,146 987 KM,2015,AUTOMATIQUE,66-470
Classe a,Mercedes, 19.09.2023, POLOGNE,1 039 €,ESSENCE,163 000 KM,2004,AUTOMATIQUE,66-470
Classe gl,Mercedes, 19.09.2023, POLOGNE,10 164 €,DIESEL,318 569 KM,2007,AUTOMATIQUE,66-470
Classe c,Mercedes, 25.09.2023, POLOGNE,34 187 €,ESSENCE,105 000 KM,2018,AUTOMATIQUE,66-470
Focus sw,Ford, 25.09.2023, POLOGNE,5 313 €,DIESEL,181 500 KM,2014,MANUELLE,66-470
Passat cc,Volkswagen, 25.09.2023, POLOGNE,8 454 €,ESSENCE,169 700 KM,2012,AUTOMATIQUE,66-470
911 cabriolet,Porsche, 27.09.2023, POLOGNE,150 146 €,ESSENCE,42 690 KM,2019,AUTOMATIQUE,66-470
A4,Audi, 08.10.2023, POLOGNE,2 310 €,ESSENCE,201 000 KM,2003,MANUELLE,66-470
Avensis,Toyota, 11.10.2023, POLOGNE,4 135 €,DIESEL,208 000 KM,2008,MANUELLE,66-470
A6 allroad,Audi, 13.10.2023, POLOGNE,6 352 €,DIESEL,372 000 KM,2010,AUTOMATIQUE,66-470
Fabia,Skoda, 15.10.2023, POLOGNE,3 673 €,ESSENCE,174 000 KM,2010,MANUELLE,66-470
A6,Audi, 20.10.2023, POLOGNE,1 963 €,ESSENCE,288 564 KM,1999,MANUELLE,66-470
A3,Audi, 24.10.2023, POLOGNE,13 790 €,DIESEL,126 000 KM,2017,MANUELLE,66-470
Classe s,Mercedes, 24.10.2023, POLOGNE,4 389 €,DIESEL,320 000 KM,2002,AUTOMATIQUE,66-470
Classe a,Mercedes, 25.10.2023, POLOGNE,3 419 €,DIESEL,148 000 KM,2009,MANUELLE,66-470
Tiguan,Volkswagen, 26.10.2023, POLOGNE,9 517 €,ESSENCE,198 000 KM,2014,MANUELLE,66-470
Mini,Mini, 22.12.2022, ALLEMAGNE,19 865 €,ELECTRIQUE,15 821 KM,2021,AUTOMATIQUE,47533
Serie 5 touring,Bmw, 28.12.2022, ALLEMAGNE,30 475 €,DIESEL,82 931 KM,2020,AUTOMATIQUE,47533
X5,Bmw, 03.01.2023, ALLEMAGNE,69 750 €,HYBRIDE,16 306 KM,2022,AUTOMATIQUE,47533
Taycan sport turismo,Porsche, 20.01.2023, ALLEMAGNE,209 995 €,ELECTRIQUE,9 886 KM,2022,AUTOMATIQUE,47533
Cx-5,Mazda, 25.01.2023, ALLEMAGNE,21 990 €,DIESEL,67 163 KM,2017,MANUELLE,47533
Born,Cupra, 27.01.2023, ALLEMAGNE,33 980 €,ELECTRIQUE,3 981 KM,2023,AUTOMATIQUE,47533
356,Porsche, 09.02.2023, ALLEMAGNE,82 400 €,ESSENCE,161 632 KM,1964,MANUELLE,47533
911,Porsche, 09.02.2023, ALLEMAGNE,128 400 €,-,37 751 KM,1965,MANUELLE,47533
Ix,Bmw, 10.02.2023, ALLEMAGNE,57 980 €,ELECTRIQUE,17 633 KM,2021,AUTOMATIQUE,47533
Ix,Bmw, 17.02.2023, ALLEMAGNE,92 444 €,ELECTRIQUE,11 083 KM,2022,AUTOMATIQUE,47533
Mini,Mini, 03.03.2023, ALLEMAGNE,29 490 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
Mini,Mini, 03.03.2023, ALLEMAGNE,35 690 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
X4,Bmw, 08.03.2023, ALLEMAGNE,49 795 €,DIESEL,14 802 KM,2022,AUTOMATIQUE,47533
Focus societe,Ford, 08.03.2023, ALLEMAGNE,24 982 €,ESSENCE,25 300 KM,2021,AUTOMATIQUE,47533
X5,Bmw, 11.03.2023, ALLEMAGNE,73 444 €,HYBRIDE,23 361 KM,2021,AUTOMATIQUE,47533
Serie 5 touring,Bmw, 22.03.2023, ALLEMAGNE,40 950 €,ESSENCE,24 674 KM,2022,AUTOMATIQUE,47533
Jumper,Citroen, 22.03.2023, ALLEMAGNE,33 980 €,DIESEL,1 000 KM,2023,MANUELLE,47533
Jumper,Citroen, 22.03.2023, ALLEMAGNE,32 980 €,DIESEL,1 000 KM,2023,MANUELLE,47533
Rifter,Peugeot, 23.03.2023, ALLEMAGNE,16 300 €,DIESEL,133 000 KM,2019,MANUELLE,47533
Citan,Mercedes, 23.03.2023, ALLEMAGNE,14 980 €,DIESEL,61 256 KM,2016,MANUELLE,47533
Kadjar,Renault, 23.03.2023, ALLEMAGNE,18 490 €,ESSENCE,42 200 KM,2018,MANUELLE,47533
500,Fiat, 30.03.2023, ALLEMAGNE,9 990 €,ESSENCE,41 236 KM,2017,MANUELLE,47533
Serie 8,Bmw, 01.04.2023, ALLEMAGNE,72 500 €,ESSENCE,22 805 KM,2022,AUTOMATIQUE,47533
Ix,Bmw, 01.04.2023, ALLEMAGNE,91 998 €,ELECTRIQUE,13 003 KM,2022,AUTOMATIQUE,47533
Ix,Bmw, 05.04.2023, ALLEMAGNE,56 399 €,ELECTRIQUE,8 286 KM,2021,AUTOMATIQUE,47533
A6 avant,Audi, 31.10.2023, POLOGNE,18 225 €,DIESEL,199 000 KM,2018,MANUELLE,66-470
A4,Audi, 31.10.2023, POLOGNE,2 310 €,ESSENCE,248 000 KM,2002,MANUELLE,66-470
Twizy,Renault, 01.11.2023, POLOGNE,2 749 €,ELECTRIQUE,100 000 KM,2012,AUTOMATIQUE,66-470
Laguna,Renault, 06.11.2023, POLOGNE,1 617 €,DIESEL,250 000 KM,2008,MANUELLE,66-470
Roomster,Skoda, 06.11.2023, POLOGNE,2 310 €,GPL,356 000 KM,2013,MANUELLE,66-470
Classe m,Mercedes, 06.11.2023, POLOGNE,9 240 €,DIESEL,240 000 KM,2008,AUTOMATIQUE,66-470
6,Mazda, 07.11.2023, POLOGNE,2 194 €,ESSENCE,203 KM,2005,MANUELLE,66-470
Cayenne,Porsche, 08.11.2023, POLOGNE,20 258 €,DIESEL,231 422 KM,2010,AUTOMATIQUE,66-470
Vito,Mercedes, 10.11.2023, POLOGNE,7 600 €,DIESEL,278 654 KM,2011,MANUELLE,66-470
Classe e,Mercedes, 11.11.2023, POLOGNE,21 713 €,DIESEL,203 000 KM,2017,AUTOMATIQUE,66-470
Serie 7,Bmw, 11.11.2023, POLOGNE,44 328 €,DIESEL,84 000 KM,2016,AUTOMATIQUE,66-470
Classe a,Mercedes, 11.11.2023, POLOGNE,2 887 €,ESSENCE,180 000 KM,2009,MANUELLE,66-470
Q7,Audi, 12.11.2023, POLOGNE,20 558 €,DIESEL,225 000 KM,2014,AUTOMATIQUE,66-470
Sportage,Kia, 14.11.2023, POLOGNE,21 944 €,ESSENCE,52 000 KM,2021,AUTOMATIQUE,66-470
Vectra,Opel, 18.11.2023, POLOGNE,1 270 €,DIESEL,305 000 KM,2004,MANUELLE,66-470
Vito,Mercedes, 18.11.2023, POLOGNE,31 184 €,DIESEL,95 000 KM,2015,AUTOMATIQUE,66-470
Vectra,Opel, 20.11.2023, POLOGNE,1 270 €,DIESEL,303 000 KM,2004,MANUELLE,66-470
Golf,Volkswagen, 24.11.2023, POLOGNE,9 217 €,DIESEL,269 000 KM,2010,AUTOMATIQUE,66-470
Cx-30,Mazda, 27.11.2023, POLOGNE,22 984 €,ESSENCE,52 000 KM,2019,AUTOMATIQUE,66-470
Accord,Honda, 04.12.2023, POLOGNE,4 156 €,DIESEL,331 897 KM,2008,MANUELLE,66-470
Partner tepee,Peugeot, 05.12.2023, POLOGNE,3 580 €,ESSENCE,168 000 KM,2008,MANUELLE,66-470
Rx 400hV6 3.3,Lexus, 05.12.2023, POLOGNE,8 316 €,HYBRIDE,291 800 KM,2006,AUTOMATIQUE,66-470
Astra sports tourer,Opel, 05.12.2023, POLOGNE,5 267 €,DIESEL,192 000 KM,2014,MANUELLE,66-470
C4 picasso,Citroen, 07.12.2023, POLOGNE,3 811 €,ESSENCE,108 000 KM,2008,MANUELLE,66-470
Multivan,Volkswagen, 08.12.2023, POLOGNE,36 728 €,DIESEL,166 674 KM,2017,AUTOMATIQUE,66-470
Ateca,Cupra, 06.10.2023, ALLEMAGNE,44 850 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
Mini,Mini, 06.10.2023, ALLEMAGNE,31 500 €,ESSENCE,4 990 KM,2022,AUTOMATIQUE,47533
Serie 4,Bmw, 07.10.2023, ALLEMAGNE,37 995 €,ESSENCE,23 802 KM,2022,AUTOMATIQUE,47533
147,Alfa romeo, 07.10.2023, ALLEMAGNE,2 900 €,ESSENCE,175 000 KM,2007,MANUELLE,47533
Yeti,Skoda, 07.10.2023, ALLEMAGNE,9 999 €,ESSENCE,77 000 KM,2013,MANUELLE,47533
Compass,Jeep, 07.10.2023, ALLEMAGNE,31 782 €,HYBRIDE,30 550 KM,2022,AUTOMATIQUE,47533
Passat variant,Volkswagen, 08.10.2023, ALLEMAGNE,10 800 €,DIESEL,244 000 KM,2015,MANUELLE,47533
Vantage roadster,Aston martin, 09.10.2023, ALLEMAGNE,224 995 €,ESSENCE,15 887 KM,2022,AUTOMATIQUE,47533
Ibiza,Seat, 10.10.2023, ALLEMAGNE,22 950 €,ESSENCE,24 100 KM,2021,AUTOMATIQUE,47533
Cayenne,Porsche, 10.10.2023, ALLEMAGNE,124 995 €,HYBRIDE,6 945 KM,2023,AUTOMATIQUE,47533
Captur,Renault, 12.10.2023, ALLEMAGNE,16 490 €,ESSENCE,50 381 KM,2020,MANUELLE,47533
Serie 1,Bmw, 12.10.2023, ALLEMAGNE,13 800 €,DIESEL,83 000 KM,2015,MANUELLE,47533
Tarraco,Seat, 13.10.2023, ALLEMAGNE,44 850 €,HYBRIDE,10 KM,2024,AUTOMATIQUE,47533
356,Porsche, 13.10.2023, ALLEMAGNE,118 300 €,ESSENCE,129 196 KM,1964,MANUELLE,47533
Transporter,Volkswagen, 14.10.2023, ALLEMAGNE,41 499 €,DIESEL,10 KM,2024,MANUELLE,47533
T-roc,Volkswagen, 14.10.2023, ALLEMAGNE,33 999 €,ESSENCE,15 250 KM,2021,AUTOMATIQUE,47533
Serie 4,Bmw, 14.10.2023, ALLEMAGNE,78 990 €,ESSENCE,26 301 KM,2022,AUTOMATIQUE,47533
Serie 7,Bmw, 14.10.2023, ALLEMAGNE,91 700 €,DIESEL,13 959 KM,2022,AUTOMATIQUE,47533
Clubman,Mini, 14.10.2023, ALLEMAGNE,8 450 €,ESSENCE,111 075 KM,2011,MANUELLE,47533
Ka+,Ford, 15.10.2023, ALLEMAGNE,6 990 €,ESSENCE,43 524 KM,2015,MANUELLE,47533
Touran,Volkswagen, 16.10.2023, ALLEMAGNE,10 900 €,DIESEL,246 000 KM,2017,AUTOMATIQUE,47533
Fiesta,Ford, 16.10.2023, ALLEMAGNE,21 982 €,ESSENCE,15 650 KM,2022,AUTOMATIQUE,47533
Focus sw,Ford, 16.10.2023, ALLEMAGNE,24 982 €,ESSENCE,25 300 KM,2021,AUTOMATIQUE,47533
Berlingo van,Citroen, 16.10.2023, ALLEMAGNE,21 982 €,DIESEL,41 256 KM,2019,MANUELLE,47533
Puma,Ford, 16.10.2023, ALLEMAGNE,24 282 €,ESSENCE,2 150 KM,2021,AUTOMATIQUE,47533
Grand california,Volkswagen, 06.04.2023, ALLEMAGNE,79 490 €,DIESEL,9 900 KM,2023,AUTOMATIQUE,47533
X5,Bmw, 12.04.2023, ALLEMAGNE,72 777 €,ESSENCE,12 905 KM,2022,AUTOMATIQUE,47533
Sprinter,Mercedes, 19.04.2023, ALLEMAGNE,44 980 €,DIESEL,1 001 KM,2023,MANUELLE,47533
Sprinter,Mercedes, 19.04.2023, ALLEMAGNE,43 980 €,DIESEL,1 001 KM,2023,MANUELLE,47533
Berlingo,Citroen, 22.04.2023, ALLEMAGNE,21 982 €,DIESEL,41 256 KM,2019,MANUELLE,47533
Taycan,Porsche, 24.04.2023, ALLEMAGNE,107 949 €,ELECTRIQUE,29 995 KM,2022,AUTOMATIQUE,47533
Captur,Renault, 25.04.2023, ALLEMAGNE,11 800 €,DIESEL,122 000 KM,2016,MANUELLE,47533
Mini,Mini, 25.04.2023, ALLEMAGNE,18 975 €,ELECTRIQUE,45 085 KM,2020,AUTOMATIQUE,47533
Serie 5 touring,Bmw, 26.04.2023, ALLEMAGNE,30 920 €,DIESEL,55 605 KM,2020,AUTOMATIQUE,47533
Taycan,Porsche, 26.04.2023, ALLEMAGNE,78 350 €,ELECTRIQUE,14 912 KM,2023,AUTOMATIQUE,47533
Combi,Volkswagen, 27.04.2023, ALLEMAGNE,30 980 €,DIESEL,170 620 KM,2020,MANUELLE,47533
Berlingo societe,Citroen, 27.04.2023, ALLEMAGNE,23 980 €,DIESEL,1 001 KM,2023,MANUELLE,47533
Berlingo societe,Citroen, 27.04.2023, ALLEMAGNE,22 980 €,DIESEL,1 001 KM,2023,MANUELLE,47533
Serie 3,Bmw, 28.04.2023, ALLEMAGNE,75 555 €,ESSENCE,21 655 KM,2022,AUTOMATIQUE,47533
X5,Bmw, 28.04.2023, ALLEMAGNE,76 480 €,ESSENCE,9 302 KM,2022,AUTOMATIQUE,47533
Master,Renault, 04.05.2023, ALLEMAGNE,33 980 €,DIESEL,1 001 KM,2023,MANUELLE,47533
Master,Renault, 04.05.2023, ALLEMAGNE,34 980 €,DIESEL,1 001 KM,2023,MANUELLE,47533
Cr-v,Honda, 06.05.2023, ALLEMAGNE,27 350 €,ESSENCE,71 500 KM,2019,MANUELLE,47533
X3,Bmw, 06.05.2023, ALLEMAGNE,42 440 €,DIESEL,67 404 KM,2020,AUTOMATIQUE,47533
T-roc,Volkswagen, 11.05.2023, ALLEMAGNE,26 699 €,ESSENCE,50 KM,2023,MANUELLE,47533
Golf sw,Volkswagen, 16.05.2023, ALLEMAGNE,6 700 €,ESSENCE,194 000 KM,2009,AUTOMATIQUE,47533
X5,Bmw, 16.05.2023, ALLEMAGNE,57 999 €,DIESEL,76 441 KM,2020,AUTOMATIQUE,47533
X5m competition,Bmw, 16.05.2023, ALLEMAGNE,95 888 €,ESSENCE,42 707 KM,2021,AUTOMATIQUE,47533
A3,Audi, 16.05.2023, ALLEMAGNE,7 000 €,ESSENCE,160 000 KM,2010,MANUELLE,47533
X3,Bmw, 17.05.2023, ALLEMAGNE,42 444 €,ESSENCE,63 704 KM,2019,AUTOMATIQUE,47533
Focus sw,Ford, 16.10.2023, ALLEMAGNE,17 582 €,ESSENCE,52 950 KM,2021,MANUELLE,47533
Z4,Bmw, 17.10.2023, ALLEMAGNE,25 800 €,ESSENCE,90 000 KM,2014,AUTOMATIQUE,47533
Z4,Bmw, 17.10.2023, ALLEMAGNE,25 800 €,ESSENCE,90 000 KM,2014,AUTOMATIQUE,47533
X5,Bmw, 17.10.2023, ALLEMAGNE,72 500 €,HYBRIDE,27 800 KM,2022,AUTOMATIQUE,47533
Rio,Kia, 17.10.2023, ALLEMAGNE,14 000 €,ESSENCE,31 500 KM,2019,AUTOMATIQUE,47533
Countryman,Mini, 17.10.2023, ALLEMAGNE,31 990 €,ESSENCE,39 500 KM,2022,AUTOMATIQUE,47533
T-roc,Volkswagen, 18.10.2023, ALLEMAGNE,23 999 €,ESSENCE,12 650 KM,2022,MANUELLE,47533
3,Mazda, 18.10.2023, ALLEMAGNE,18 490 €,ESSENCE,53 268 KM,2018,MANUELLE,47533
Karoq,Skoda, 19.10.2023, ALLEMAGNE,19 980 €,DIESEL,117 905 KM,2019,AUTOMATIQUE,47533
Master,Renault, 19.10.2023, ALLEMAGNE,36 980 €,DIESEL,1 015 KM,2023,MANUELLE,47533
Xsara coupe,Citroen, 19.10.2023, ALLEMAGNE,1 950 €,ESSENCE,209 211 KM,2001,MANUELLE,47533
Ateca,Seat, 19.10.2023, ALLEMAGNE,35 850 €,ESSENCE,10 KM,2024,AUTOMATIQUE,47533
Ecosport,Ford, 20.10.2023, ALLEMAGNE,26 380 €,ESSENCE,150 KM,2023,MANUELLE,47533
Kangoo express,Renault, 20.10.2023, ALLEMAGNE,28 980 €,ESSENCE,3 788 KM,2023,AUTOMATIQUE,47533
Kangoo express,Renault, 20.10.2023, ALLEMAGNE,29 980 €,ESSENCE,3 788 KM,2023,AUTOMATIQUE,47533
Twingo,Renault, 20.10.2023, ALLEMAGNE,11 990 €,ESSENCE,24 780 KM,2018,MANUELLE,47533
