Modele,Marque,Date,Location,Prix,Carburant,Kilométrage,Année,Boîte de vitesse,Departements
Megane,Renault, 09.12.2023, POLOGNE,4 597 €,DIESEL,237 000 KM,2009,MANUELLE,19-400
Laguna,Renault, 09.12.2023, POLOGNE,1 132 €,ESSENCE,156 000 KM,2003,MANUELLE,19-400
Karl,Opel, 09.12.2023, POLOGNE,6 676 €,ESSENCE,60 000 KM,2015,MANUELLE,19-400
Meriva,Opel, 09.12.2023, POLOGNE,3 211 €,ESSENCE,140 000 KM,2007,MANUELLE,19-400
Ceed,Kia, 09.12.2023, POLOGNE,6 907 €,DIESEL,256 530 KM,2013,MANUELLE,19-400
Serie 1,Bmw, 10.12.2023, POLOGNE,17 070 €,ESSENCE,95 000 KM,2017,AUTOMATIQUE,19-400
Stonic,Kia, 10.12.2023, POLOGNE,16 632 €,ESSENCE,12 928 KM,2022,MANUELLE,19-400
Jazz,Honda, 10.12.2023, POLOGNE,14 761 €,ESSENCE,97 000 KM,2018,AUTOMATIQUE,19-400
Duster,Dacia, 11.12.2023, POLOGNE,6 930 €,ESSENCE,190 000 KM,2011,MANUELLE,19-400
Galaxy,Ford, 11.12.2023, POLOGNE,11 018 €,DIESEL,277 800 KM,2012,AUTOMATIQUE,19-400
Antara,Opel, 12.12.2023, POLOGNE,4 366 €,DIESEL,252 521 KM,2008,AUTOMATIQUE,19-400
Avensis verso,Toyota, 12.12.2023, POLOGNE,3 927 €,ESSENCE,235 200 KM,2004,MANUELLE,19-400
Nx,Lexus, 12.12.2023, POLOGNE,43 020 €,HYBRIDE,35 000 KM,2020,AUTOMATIQUE,19-400
Mgo,Microcar, 12.12.2023, POLOGNE,7 831 €,DIESEL,2 900 KM,2018,AUTOMATIQUE,19-400
I30 wagon,Hyundai, 13.12.2023, POLOGNE,4 828 €,ESSENCE,186 000 KM,2010,MANUELLE,19-400
Transporter,Volkswagen, 15.12.2023, POLOGNE,7 161 €,DIESEL,190 000 KM,2007,MANUELLE,19-400
Scenic,Renault, 16.12.2023, POLOGNE,5 059 €,ESSENCE,187 964 KM,2009,MANUELLE,19-400
Crosstouran,Volkswagen, 16.12.2023, POLOGNE,11 065 €,DIESEL,223 579 KM,2012,AUTOMATIQUE,19-400
Sandero,Dacia, 16.12.2023, POLOGNE,5 521 €,ESSENCE,185 000 KM,2013,MANUELLE,19-400
X-trail,Nissan, 16.12.2023, POLOGNE,9 217 €,DIESEL,244 570 KM,2011,MANUELLE,19-400
A3,Audi, 17.12.2023, POLOGNE,1 594 €,ESSENCE,289 387 KM,1998,MANUELLE,19-400
Duster,Dacia, 17.12.2023, POLOGNE,5 983 €,DIESEL,153 000 KM,2011,MANUELLE,19-400
C-max,Ford, 17.12.2023, POLOGNE,3 118 €,DIESEL,269 000 KM,2007,MANUELLE,19-400
Freelander,Land rover, 19.12.2023, POLOGNE,5 428 €,DIESEL,226 000 KM,2007,MANUELLE,19-400
X3,Bmw, 19.12.2023, POLOGNE,15 453 €,DIESEL,179 000 KM,2013,AUTOMATIQUE,19-400
Cruze,Chevrolet, 19.12.2023, POLOGNE,5 521 €,ESSENCE,210 000 KM,2009,MANUELLE,19-400
Serie 5,Bmw, 20.12.2023, POLOGNE,1 894 €,GPL,490 KM,1999,MANUELLE,19-400
Xc60,Volvo, 20.12.2023, POLOGNE,11 758 €,DIESEL,253 000 KM,2009,MANUELLE,19-400
Sportage,Kia, 20.12.2023, POLOGNE,9 009 €,DIESEL,230 000 KM,2012,MANUELLE,19-400
Meriva,Opel, 21.12.2023, POLOGNE,3 118 €,ESSENCE,168 000 KM,2006,AUTOMATIQUE,19-400
Leon,Seat, 21.12.2023, POLOGNE,5 752 €,DIESEL,208 000 KM,2011,MANUELLE,19-400
Serie 1,Bmw, 22.12.2023, POLOGNE,3 904 €,DIESEL,278 000 KM,2006,MANUELLE,19-400
A6,Audi, 22.12.2023, POLOGNE,9 448 €,DIESEL,271 330 KM,2013,AUTOMATIQUE,19-400
A6,Audi, 22.12.2023, POLOGNE,8 524 €,DIESEL,278 776 KM,2006,AUTOMATIQUE,19-400
Classe a,Mercedes, 22.12.2023, POLOGNE,4 597 €,ESSENCE,209 000 KM,2010,MANUELLE,19-400
S-max,Ford, 22.12.2023, POLOGNE,5 290 €,DIESEL,173 000 KM,2010,AUTOMATIQUE,19-400
Tiguan,Volkswagen, 23.12.2023, POLOGNE,14 992 €,DIESEL,175 532 KM,2015,MANUELLE,19-400
Superb,Skoda, 23.12.2023, POLOGNE,5 313 €,DIESEL,435 000 KM,2012,AUTOMATIQUE,19-400
Sx4,Suzuki, 23.12.2023, POLOGNE,7 831 €,ESSENCE,223 000 KM,2012,MANUELLE,19-400
Kona,Hyundai, 23.12.2023, POLOGNE,15 915 €,ESSENCE,59 000 KM,2019,MANUELLE,19-400
Sharan,Volkswagen, 27.12.2023, POLOGNE,3 673 €,DIESEL,262 000 KM,2006,MANUELLE,19-400
Classe a,Mercedes, 27.12.2023, POLOGNE,4 273 €,ESSENCE,209 000 KM,2010,MANUELLE,19-400
A6,Audi, 28.12.2023, POLOGNE,11 319 €,DIESEL,144 011 KM,2013,MANUELLE,19-400
Octavia,Skoda, 28.12.2023, POLOGNE,1 501 €,ESSENCE,228 000 KM,2003,MANUELLE,19-400
Sandero stepway,Dacia, 28.12.2023, POLOGNE,9 217 €,ESSENCE,53 000 KM,2017,MANUELLE,19-400
Tucson,Hyundai, 28.12.2023, POLOGNE,4 042 €,DIESEL,311 000 KM,2006,MANUELLE,19-400
Zafira,Opel, 29.12.2023, POLOGNE,5 082 €,ESSENCE,180 000 KM,2010,MANUELLE,19-400
A6 allroad,Audi, 29.12.2023, POLOGNE,4 851 €,DIESEL,394 000 KM,2008,MANUELLE,19-400
S-max,Ford, 29.12.2023, POLOGNE,11 549 €,DIESEL,289 615 KM,2012,AUTOMATIQUE,19-400
Verso,Toyota, 29.12.2023, POLOGNE,5 752 €,DIESEL,221 000 KM,2010,MANUELLE,19-400
Roomster,Skoda, 29.12.2023, POLOGNE,2 310 €,DIESEL,280 000 KM,2008,MANUELLE,19-400
Voyager,Chrysler, 29.12.2023, POLOGNE,1 732 €,GPL,224 000 KM,2000,AUTOMATIQUE,19-400
Kuga,Ford, 29.12.2023, POLOGNE,8 893 €,ESSENCE,128 000 KM,2013,MANUELLE,19-400
Transit,Ford, 29.12.2023, POLOGNE,8 662 €,DIESEL,282 000 KM,2017,MANUELLE,19-400
X3m3.0,Bmw, 30.12.2023, POLOGNE,5 752 €,DIESEL,287 650 KM,2004,AUTOMATIQUE,19-400
Serie 7,Bmw, 30.12.2023, POLOGNE,26 564 €,ESSENCE,136 000 KM,2016,AUTOMATIQUE,19-400
Citan,Mercedes, 30.12.2023, POLOGNE,8 524 €,DIESEL,243 000 KM,2015,MANUELLE,19-400
Serie 3 touring,Bmw, 30.12.2023, POLOGNE,9 124 €,DIESEL,251 000 KM,2013,MANUELLE,19-400
A4,Audi, 30.12.2023, POLOGNE,3 673 €,ESSENCE,387 274 KM,2005,MANUELLE,19-400
Tucson,Hyundai, 30.12.2023, POLOGNE,5 521 €,ESSENCE,134 000 KM,2007,MANUELLE,19-400
Sportage,Kia, 31.12.2023, POLOGNE,23 076 €,DIESEL,98 000 KM,2019,AUTOMATIQUE,19-400
Corsa,Opel, 01.01.2024, POLOGNE,3 465 €,ESSENCE,195 200 KM,2009,MANUELLE,19-400
Polo,Volkswagen, 01.01.2024, POLOGNE,4 135 €,ESSENCE,199 000 KM,2009,MANUELLE,19-400
Astra sports tourer,Opel, 01.01.2024, POLOGNE,10 141 €,DIESEL,216 000 KM,2017,MANUELLE,19-400
A8,Audi, 01.01.2024, POLOGNE,5 752 €,DIESEL,258 070 KM,2006,AUTOMATIQUE,19-400
X-trail,Nissan, 01.01.2024, POLOGNE,15 223 €,DIESEL,179 000 KM,2016,MANUELLE,19-400
Serie 7,Bmw, 20.12.2023, POLOGNE,4 620 €,DIESEL,320 000 KM,2004,AUTOMATIQUE,19-314
Outback,Subaru, 23.12.2023, POLOGNE,4 597 €,ESSENCE,234 000 KM,2003,MANUELLE,19-314
Jimny,Suzuki, 29.12.2023, POLOGNE,4 158 €,ESSENCE,220 300 KM,2007,MANUELLE,19-314
Caravelle,Volkswagen, 21.01.2022, POLOGNE,4 966 €,-,295 000 KM,2000,-,16-150
Grand caravan,Dodge, 29.09.2023, POLOGNE,8 893 €,GPL,260 000 KM,2012,AUTOMATIQUE,16-150
Serie 3 touring,Bmw, 11.10.2023, POLOGNE,3 650 €,DIESEL,92 259 KM,2004,AUTOMATIQUE,16-150
Passat,Volkswagen, 10.11.2023, POLOGNE,4 042 €,DIESEL,229 000 KM,2007,MANUELLE,16-150
Grand caravan,Dodge, 14.11.2023, POLOGNE,9 124 €,ESSENCE,230 000 KM,2012,AUTOMATIQUE,16-150
Classe s,Mercedes, 05.12.2023, POLOGNE,12 358 €,ESSENCE,182 850 KM,1989,AUTOMATIQUE,16-150
V70,Volvo, 06.12.2023, POLOGNE,1 825 €,ESSENCE,223 128 KM,2003,MANUELLE,16-150
Octavia combi,Skoda, 10.12.2023, POLOGNE,2 425 €,ESSENCE,250 500 KM,2000,MANUELLE,16-150
Viano,Mercedes, 20.12.2023, POLOGNE,18 387 €,DIESEL,261 000 KM,2012,AUTOMATIQUE,16-150
Serie 5,Bmw, 21.12.2023, POLOGNE,9 240 €,DIESEL,368 100 KM,2007,AUTOMATIQUE,16-150
Golf sportsvan,Volkswagen, 25.12.2023, POLOGNE,17 532 €,DIESEL,150 000 KM,2019,MANUELLE,16-150
Mini,Mini, 31.12.2023, POLOGNE,2 079 €,DIESEL,282 600 KM,2005,MANUELLE,16-150
Astra,Opel, 17.09.2023, POLOGNE,5 867 €,DIESEL,207 000 KM,2012,MANUELLE,16-320
Grand c-max,Ford, 04.11.2023, POLOGNE,9 933 €,ESSENCE,136 240 KM,2018,MANUELLE,16-320
Transit,Ford, 29.11.2023, POLOGNE,4 227 €,DIESEL,370 000 KM,2007,MANUELLE,16-320
A4,Audi, 14.12.2023, POLOGNE,1 894 €,DIESEL,500 KM,2001,MANUELLE,16-320
A4,Audi, 21.01.2022, POLOGNE,2 056 €,ESSENCE,145 000 KM,1998,AUTOMATIQUE,16-130
206,Peugeot, 21.01.2022, POLOGNE,2 056 €,ESSENCE,78 000 KM,2002,AUTOMATIQUE,16-130
Laguna,Renault, 21.01.2022, POLOGNE,2 287 €,DIESEL,-,2005,MANUELLE,16-130
C3,Citroen, 21.01.2022, POLOGNE,3 811 €,DIESEL,100 000 KM,2013,MANUELLE,16-130
A6,Audi, 21.01.2022, POLOGNE,2 287 €,ESSENCE,276 000 KM,2001,AUTOMATIQUE,16-130
Fiesta,Ford, 21.01.2022, POLOGNE,2 980 €,DIESEL,-,2009,MANUELLE,16-130
Clio,Renault, 21.01.2022, POLOGNE,2 749 €,DIESEL,-,2010,-,16-130
Clio,Renault, 21.01.2022, POLOGNE,3 118 €,DIESEL,184 000 KM,2012,MANUELLE,16-130
Laguna,Renault, 21.01.2022, POLOGNE,2 287 €,DIESEL,-,2005,MANUELLE,16-130
307,Peugeot, 21.01.2022, POLOGNE,2 287 €,DIESEL,195 000 KM,2003,-,16-130
Boxer,Peugeot, 21.01.2022, POLOGNE,12 705 €,DIESEL,-,2016,MANUELLE,16-130
Vectra,Opel, 21.01.2022, POLOGNE,1 086 €,-,304 500 KM,1999,-,16-130
Avensis,Toyota, 21.01.2022, POLOGNE,3 650 €,-,250 000 KM,2003,-,16-130
6,Mazda, 21.01.2022, POLOGNE,18 456 €,ESSENCE,350 KM,2017,AUTOMATIQUE,16-130
Q7,Audi, 18.06.2022, POLOGNE,9 679 €,ESSENCE,148 000 KM,2007,AUTOMATIQUE,16-130
Fiesta,Ford, 09.03.2023, POLOGNE,3 442 €,DIESEL,104 000 KM,2012,MANUELLE,16-130
Classe e,Mercedes, 11.09.2023, POLOGNE,8 085 €,DIESEL,358 565 KM,2010,AUTOMATIQUE,16-130
Grand cherokee,Jeep, 20.09.2023, POLOGNE,27 696 €,ESSENCE,138 000 KM,2016,AUTOMATIQUE,16-130
A7 sportback,Audi, 08.10.2023, POLOGNE,47 816 €,ESSENCE,132 000 KM,2018,AUTOMATIQUE,16-130
Grand cherokee,Jeep, 21.10.2023, POLOGNE,28 874 €,ESSENCE,139 000 KM,2016,AUTOMATIQUE,16-130
Mokka,Opel, 08.11.2023, POLOGNE,10 857 €,ESSENCE,198 000 KM,2015,MANUELLE,16-130
A4,Audi, 14.11.2023, POLOGNE,2 425 €,ESSENCE,348 KM,1999,AUTOMATIQUE,16-130
Cls shooting brake,Mercedes, 24.11.2023, POLOGNE,26 772 €,DIESEL,241 000 KM,2016,AUTOMATIQUE,16-130
Yaris,Toyota, 30.12.2023, POLOGNE,4 135 €,ESSENCE,192 000 KM,2008,MANUELLE,16-130
Zafira tourer,Opel, 07.11.2023, POLOGNE,6 214 €,DIESEL,287 000 KM,2012,MANUELLE,19-520
C-max,Ford, 08.12.2023, POLOGNE,6 214 €,DIESEL,205 000 KM,2012,MANUELLE,19-520
Focus sw,Ford, 08.12.2023, POLOGNE,7 808 €,DIESEL,153 200 KM,2015,MANUELLE,19-520
A6,Audi, 21.01.2022, POLOGNE,7 600 €,-,222 000 KM,2004,-,16-040
Serie 5,Bmw, 21.01.2022, POLOGNE,8 524 €,-,237 000 KM,2004,-,16-040
C-max,Ford, 21.01.2022, POLOGNE,5 983 €,-,144 000 KM,2010,-,16-040
C-max,Ford, 21.01.2022, POLOGNE,6 907 €,-,138 000 KM,2010,-,16-040
Laguna,Renault, 08.11.2023, POLOGNE,1 224 €,DIESEL,346 990 KM,2006,MANUELLE,16-040
Classe gl,Mercedes, 11.11.2023, POLOGNE,13 375 €,DIESEL,313 444 KM,2008,AUTOMATIQUE,16-040
X5,Bmw, 15.11.2023, POLOGNE,9 471 €,ESSENCE,252 000 KM,2008,AUTOMATIQUE,16-040
Expert,Peugeot, 16.11.2023, POLOGNE,6 191 €,DIESEL,427 000 KM,2015,MANUELLE,16-040
A4,Audi, 27.11.2023, POLOGNE,1 501 €,DIESEL,309 522 KM,2001,MANUELLE,16-040
X3,Bmw, 22.12.2023, POLOGNE,23 792 €,ESSENCE,67 000 KM,2019,AUTOMATIQUE,16-040
Cx-7,Mazda, 25.12.2023, POLOGNE,7 969 €,DIESEL,184 000 KM,2011,MANUELLE,16-040
Xc90,Volvo, 30.12.2023, POLOGNE,33 263 €,ESSENCE,113 000 KM,2016,AUTOMATIQUE,16-040
Classe a,Mercedes, 30.12.2023, POLOGNE,1 525 €,DIESEL,256 000 KM,2003,MANUELLE,16-040
Santa fe,Hyundai, 16.09.2023, POLOGNE,4 089 €,DIESEL,313 000 KM,2007,MANUELLE,19-411
A4 avant,Audi, 06.11.2023, POLOGNE,4 597 €,DIESEL,235 000 KM,2006,MANUELLE,19-411
Vivaro,Opel, 12.11.2023, POLOGNE,6 907 €,DIESEL,282 000 KM,2008,MANUELLE,19-411
Classe gla,Mercedes, 25.11.2023, POLOGNE,21 136 €,ESSENCE,130 756 KM,2015,AUTOMATIQUE,19-411
Classe r,Mercedes, 25.11.2023, POLOGNE,5 082 €,DIESEL,309 000 KM,2006,AUTOMATIQUE,19-411
Polo,Volkswagen, 03.12.2023, POLOGNE,4 966 €,ESSENCE,140 000 KM,2011,MANUELLE,19-411
Sharan,Volkswagen, 09.12.2023, POLOGNE,1 779 €,GPL,366 500 KM,2001,MANUELLE,19-411
A4 avant,Audi, 12.12.2023, POLOGNE,7 138 €,DIESEL,245 000 KM,2009,MANUELLE,19-411
Focus,Ford, 22.12.2023, POLOGNE,3 904 €,DIESEL,230 000 KM,2010,MANUELLE,19-411
Altea,Seat, 22.12.2023, POLOGNE,3 904 €,ESSENCE,218 000 KM,2006,MANUELLE,19-411
Passat variant,Volkswagen, 28.12.2023, POLOGNE,9 240 €,DIESEL,298 000 KM,2017,AUTOMATIQUE,19-411
Classe a,Mercedes, 21.01.2022, POLOGNE,3 234 €,-,170 000 KM,2004,-,19-206
Accord,Honda, 21.01.2022, POLOGNE,1 039 €,-,-,1995,-,19-206
Classe c,Mercedes, 31.10.2023, POLOGNE,1 386 €,ESSENCE,225 900 KM,2001,MANUELLE,19-206
Daily,Iveco, 13.11.2023, POLOGNE,3 927 €,DIESEL,591 480 KM,2005,MANUELLE,19-206
Forester,Subaru, 11.12.2023, POLOGNE,3 003 €,ESSENCE,418 553 KM,2006,MANUELLE,19-206
Serie 5 touring,Bmw, 19.12.2023, POLOGNE,3 811 €,ESSENCE,350 000 KM,2001,AUTOMATIQUE,19-206
A3,Audi, 20.12.2023, POLOGNE,1 501 €,ESSENCE,500 000 KM,1998,MANUELLE,19-206
Ram 1500,Dodge, 28.12.2023, POLOGNE,13 860 €,ESSENCE,155 000 KM,2009,AUTOMATIQUE,19-206
Rav4,Toyota, 05.11.2023, POLOGNE,8 062 €,DIESEL,199 450 KM,2007,MANUELLE,16-140
Leon,Seat, 14.11.2023, POLOGNE,1 501 €,DIESEL,271 000 KM,2000,MANUELLE,16-140
Laguna,Renault, 30.12.2023, POLOGNE,6 930 €,ESSENCE,108 500 KM,2007,AUTOMATIQUE,16-140
Megane,Renault, 21.01.2022, POLOGNE,1 848 €,DIESEL,130 000 KM,2001,-,16-020
Logan,Dacia, 15.08.2023, POLOGNE,1 860 €,DIESEL,462 052 KM,2010,MANUELLE,16-020
Touran,Volkswagen, 13.10.2023, POLOGNE,2 541 €,DIESEL,207 000 KM,2006,AUTOMATIQUE,16-020
Megane,Renault, 07.11.2023, POLOGNE,3 557 €,ESSENCE,120 000 KM,2011,MANUELLE,16-020
Astra sports tourer,Opel, 14.11.2023, POLOGNE,9 933 €,DIESEL,141 000 KM,2017,MANUELLE,16-020
Passat,Volkswagen, 14.11.2023, POLOGNE,1 501 €,DIESEL,269 000 KM,2004,MANUELLE,16-020
Xg,Hyundai, 14.11.2023, POLOGNE,3 211 €,ESSENCE,170 000 KM,1999,AUTOMATIQUE,16-020
407 sw,Peugeot, 09.12.2023, POLOGNE,1 825 €,DIESEL,310 000 KM,2008,MANUELLE,16-020
Octavia combi,Skoda, 12.12.2023, POLOGNE,10 395 €,DIESEL,122 000 KM,2017,MANUELLE,16-020
I40,Hyundai, 14.12.2023, POLOGNE,6 006 €,DIESEL,340 000 KM,2011,MANUELLE,16-020
A4,Audi, 17.12.2023, POLOGNE,3 188 €,ESSENCE,241 000 KM,2007,MANUELLE,16-020
Edge,Ford, 18.12.2023, POLOGNE,16 863 €,ESSENCE,84 500 KM,2018,AUTOMATIQUE,16-020
Ix35,Hyundai, 19.12.2023, POLOGNE,9 376 €,ESSENCE,184 000 KM,2011,MANUELLE,16-020
Jetta,Volkswagen, 28.12.2023, POLOGNE,5 082 €,ESSENCE,318 500 KM,2008,MANUELLE,16-020
Mondeo sw,Ford, 28.12.2023, POLOGNE,4 320 €,DIESEL,305 000 KM,2009,AUTOMATIQUE,16-020
Sx4,Suzuki, 29.12.2023, POLOGNE,3 003 €,ESSENCE,193 000 KM,2008,MANUELLE,16-020
Octavia combi,Skoda, 29.12.2023, POLOGNE,10 164 €,DIESEL,122 000 KM,2017,MANUELLE,16-020
Serie 5,Bmw, 21.01.2022, POLOGNE,39 038 €,-,18 000 KM,2013,-,16-030
Classe e,Mercedes, 21.01.2022, POLOGNE,8 085 €,-,270 000 KM,2003,-,16-030
Felicia,Skoda, 21.01.2022, POLOGNE,554 €,-,-,1997,-,16-030
X1,Bmw, 15.10.2023, POLOGNE,11 550 €,DIESEL,147 000 KM,2012,AUTOMATIQUE,16-030
Is 250F SPORT,Lexus, 21.10.2023, POLOGNE,14 530 €,ESSENCE,157 000 KM,2011,AUTOMATIQUE,16-030
S-max,Ford, 03.11.2023, POLOGNE,8 662 €,ESSENCE,187 752 KM,2014,MANUELLE,16-030
Passat,Volkswagen, 13.11.2023, POLOGNE,3 811 €,DIESEL,295 300 KM,2007,MANUELLE,16-030
Fluence,Renault, 14.11.2023, POLOGNE,6 352 €,DIESEL,197 000 KM,2013,MANUELLE,16-030
760,Volvo, 14.11.2023, POLOGNE,6 930 €,DIESEL,300 KM,1989,MANUELLE,16-030
Ka,Ford, 26.11.2023, POLOGNE,4 135 €,ESSENCE,68 758 KM,2010,MANUELLE,16-030
Forester,Subaru, 09.12.2023, POLOGNE,2 298 €,GPL,267 783 KM,2006,AUTOMATIQUE,16-030
Tiguan,Volkswagen, 11.12.2023, POLOGNE,8 431 €,DIESEL,286 466 KM,2008,AUTOMATIQUE,16-030
Avensis,Toyota, 15.12.2023, POLOGNE,3 696 €,DIESEL,327 736 KM,2008,MANUELLE,16-030
Yaris,Toyota, 16.12.2023, POLOGNE,693 €,ESSENCE,233 000 KM,2000,MANUELLE,16-030
Classe gla,Mercedes, 24.12.2023, POLOGNE,31 184 €,ESSENCE,47 500 KM,2019,AUTOMATIQUE,16-030
Classe gls,Mercedes, 29.12.2023, POLOGNE,62 137 €,ESSENCE,62 500 KM,2018,AUTOMATIQUE,16-030
Patrol,Nissan, 01.01.2024, POLOGNE,8 431 €,DIESEL,250 KM,1995,MANUELLE,16-030
Vectra,Opel, 21.01.2022, POLOGNE,1 086 €,-,254 000 KM,1997,-,06-521
Range rover velar,Land rover, 27.09.2023, POLOGNE,70 430 €,ESSENCE,3 000 KM,2022,AUTOMATIQUE,06-521
A6,Audi, 22.12.2023, POLOGNE,1 548 €,ESSENCE,195 368 KM,1997,MANUELLE,06-521
Classe c,Mercedes, 22.12.2023, POLOGNE,2 287 €,DIESEL,245 000 KM,2006,MANUELLE,06-521
Serie 5,Bmw, 21.01.2022, POLOGNE,9 702 €,-,193 000 KM,2006,-,16-050
Serie 5,Bmw, 21.01.2022, POLOGNE,12 705 €,-,232 000 KM,2007,-,16-050
Classe e,Mercedes, 13.09.2023, POLOGNE,3 650 €,ESSENCE,260 000 KM,1988,MANUELLE,16-050
Serie 2,Bmw, 04.11.2023, POLOGNE,21 251 €,ESSENCE,116 000 KM,2015,AUTOMATIQUE,16-050
Tucson,Hyundai, 10.12.2023, POLOGNE,21 921 €,ESSENCE,49 100 KM,2020,AUTOMATIQUE,16-050
X3,Bmw, 22.12.2023, POLOGNE,4 597 €,DIESEL,310 000 KM,2004,AUTOMATIQUE,16-050
V40 cross country,Volvo, 28.12.2023, POLOGNE,16 170 €,ESSENCE,122 000 KM,2016,AUTOMATIQUE,16-050
Outback,Subaru, 30.12.2023, POLOGNE,9 702 €,GPL,208 000 KM,2012,AUTOMATIQUE,16-050
Passat,Volkswagen, 21.01.2022, POLOGNE,3 534 €,-,221 000 KM,2001,-,19-124
Passat,Volkswagen, 21.01.2022, POLOGNE,1 686 €,DIESEL,284 000 KM,1998,-,19-124
Serie 5,Bmw, 14.11.2023, POLOGNE,6 237 €,ESSENCE,285 000 KM,2004,AUTOMATIQUE,19-124
Symbol,Renault, 19.11.2023, POLOGNE,1 039 €,ESSENCE,154 704 KM,2004,MANUELLE,19-124
308,Peugeot, 04.12.2023, POLOGNE,6 907 €,DIESEL,208 000 KM,2015,MANUELLE,19-124
Paseo,Toyota, 21.01.2022, POLOGNE,1 039 €,-,194 000 KM,1996,-,19-122
Serie 3,Bmw, 14.11.2023, POLOGNE,15 246 €,DIESEL,139 000 KM,2012,MANUELLE,19-122
A3,Audi, 26.11.2023, POLOGNE,5 082 €,DIESEL,269 000 KM,2008,MANUELLE,19-122
Bora,Volkswagen, 11.12.2023, POLOGNE,1 132 €,DIESEL,321 158 KM,2000,MANUELLE,19-122
A8,Audi, 21.01.2022, POLOGNE,16 401 €,-,291 000 KM,2007,-,19-300
A6,Audi, 21.01.2022, POLOGNE,4 250 €,-,206 000 KM,1999,-,19-300
Serie 3,Bmw, 21.01.2022, POLOGNE,1 363 €,-,210 000 KM,1993,-,19-300
Serie 3,Bmw, 21.01.2022, POLOGNE,1 270 €,-,245 000 KM,2000,-,19-300
Serie 3 touring,Bmw, 21.01.2022, POLOGNE,8 316 €,DIESEL,166 000 KM,2006,-,19-300
Lybra sw,Lancia, 21.01.2022, POLOGNE,2 079 €,-,219 258 KM,2000,-,19-300
6,Mazda, 21.01.2022, POLOGNE,11 088 €,-,67 150 KM,2008,-,19-300
Almera,Nissan, 21.01.2022, POLOGNE,3 442 €,DIESEL,138 000 KM,2005,-,19-300
Laguna,Renault, 21.01.2022, POLOGNE,1 894 €,-,280 000 KM,2002,-,19-300
Clio,Renault, 21.01.2022, POLOGNE,8 477 €,-,7 500 KM,2013,-,19-300
Laguna,Renault, 21.01.2022, POLOGNE,2 125 €,-,190 000 KM,2001,-,19-300
Golf,Volkswagen, 21.01.2022, POLOGNE,8 778 €,-,52 994 KM,2010,-,19-300
Passat,Volkswagen, 21.01.2022, POLOGNE,7 276 €,-,176 000 KM,2009,-,19-300
Passat cc,Volkswagen, 21.01.2022, POLOGNE,14 992 €,-,28 000 KM,2011,-,19-300
Caravelle,Volkswagen, 21.01.2022, POLOGNE,8 778 €,-,215 000 KM,2002,-,19-300
Avensis break,Toyota, 21.01.2022, POLOGNE,2 171 €,-,240 000 KM,2002,-,19-300
C5,Citroen, 21.01.2022, POLOGNE,4 504 €,-,227 000 KM,2004,-,19-300
Serie 5 touring,Bmw, 21.01.2022, POLOGNE,16 146 €,DIESEL,223 310 KM,2016,MANUELLE,19-300
Focus sw,Ford, 21.01.2022, POLOGNE,2 980 €,ESSENCE,178 105 KM,2005,AUTOMATIQUE,19-300
Es,Lexus, 21.03.2022, POLOGNE,55 208 €,HYBRIDE,14 350 KM,2021,AUTOMATIQUE,19-300
Auris,Toyota, 21.04.2022, POLOGNE,13 606 €,ESSENCE,94 000 KM,2016,MANUELLE,19-300
Auris,Toyota, 21.04.2022, POLOGNE,12 682 €,ESSENCE,178 700 KM,2016,MANUELLE,19-300
Hr-v,Honda, 21.05.2022, POLOGNE,19 149 €,ESSENCE,52 538 KM,2017,MANUELLE,19-300
Serie 3 coupe,Bmw, 21.05.2022, POLOGNE,8 062 €,ESSENCE,318 900 KM,2009,MANUELLE,19-300
C3,Citroen, 21.06.2022, POLOGNE,2 194 €,ESSENCE,131 000 KM,2005,MANUELLE,19-300
Corolla,Toyota, 21.06.2022, POLOGNE,15 915 €,ESSENCE,82 500 KM,2017,MANUELLE,19-300
Rx,Lexus, 21.06.2022, POLOGNE,80 340 €,HYBRIDE,16 300 KM,2021,AUTOMATIQUE,19-300
Corolla,Toyota, 21.06.2022, POLOGNE,22 845 €,HYBRIDE,29 865 KM,2019,AUTOMATIQUE,19-300
Rav4,Toyota, 21.06.2022, POLOGNE,31 184 €,ESSENCE,32 000 KM,2019,AUTOMATIQUE,19-300
Yaris,Toyota, 21.06.2022, POLOGNE,8 755 €,ESSENCE,106 000 KM,2013,AUTOMATIQUE,19-300
Ix35,Hyundai, 21.06.2022, POLOGNE,10 279 €,DIESEL,220 000 KM,2012,MANUELLE,19-300
Mondeo sw,Ford, 14.03.2022, POLOGNE,4 135 €,DIESEL,293 546 KM,2009,MANUELLE,19-300
Xc60,Volvo, 08.04.2022, POLOGNE,20 766 €,DIESEL,129 984 KM,2017,MANUELLE,19-300
Classe a,Mercedes, 24.05.2022, POLOGNE,23 076 €,ESSENCE,34 672 KM,2018,MANUELLE,19-300
Serie 3 touring,Bmw, 08.06.2022, POLOGNE,27 696 €,DIESEL,113 589 KM,2019,MANUELLE,19-300
207,Peugeot, 11.06.2022, POLOGNE,3 673 €,ESSENCE,160 252 KM,2009,MANUELLE,19-300
Megane cc,Renault, 11.06.2022, POLOGNE,2 287 €,DIESEL,214 524 KM,2004,MANUELLE,19-300
X1,Bmw, 03.07.2022, POLOGNE,10 141 €,DIESEL,-,2012,MANUELLE,19-300
