"Car Name" "Car Details" "Car Price"
"2020 TOYOTA RAV4 LIMITED EDITION - JTMN1RFV3LJ032482" "Asking price $32,595 near Manchester, CT 06042 miles driven 40,806 mi avg. miles 10,201 mi/yr condition Certified Pre-Owned body style SUV engine 4 Cyl transmission Automatic drivetrain AWD stock # 032482 vin # JTMN1RFV3LJ032482 History Vehicle Report avg mileage 28 mpg fuel type Gasoline features Full Options List" "$ 32,595

$584.23 Est. Mo."
"2022 HONDA CR-V HYBRID EX - 5J6RT6H57NL018416" "Asking price $29,889 near Spokane, WA 99201 miles driven 55,180 mi avg. miles 27,590 mi/yr condition Certified Pre-Owned body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color Black interior color Black stock # 018416 vin # 5J6RT6H57NL018416 History Vehicle Report avg mileage 38 mpg fuel type Hybrid features Full Options List" "$ 29,889

$535.73 Est. Mo."
"2014 BMW 2 SERIES 228I - WBA1F5C55EV246055" "Asking price $12,391 near Fort Walton Beach, FL 32547 miles driven 112,151 mi avg. miles 11,215 mi/yr condition Used body style Coupe engine 4 Cyl transmission Automatic drivetrain RWD exterior color Black interior color Black stock # 246055 vin # WBA1F5C55EV246055 History Vehicle Report avg mileage 27 mpg fuel type Gasoline features Full Options List" "$ 12,391

$222.10 Est. Mo."
"2021 GMC SIERRA 2500HD DENALI - 1GT49REY5MF109650" "Asking price $64,900 near Sparta, MI 49345 miles driven 55,944 mi avg. miles 18,648 mi/yr condition Used body style Pickup engine 8 Cyl transmission Automatic drivetrain 4WD exterior color Black interior color Black stock # 109650 vin # 1GT49REY5MF109650 History Vehicle Report fuel type Diesel features Full Options List" "$ 64,900

$1163.27 Est. Mo."
"2023 HYUNDAI TUCSON SEL - 5NMJF3AEXPH197347" "Asking price $31,612 near San Angelo, TX 76903 miles driven 18,820 mi avg. miles 18,820 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain FWD exterior color Black interior color Gray stock # 197347 vin # 5NMJF3AEXPH197347 History Vehicle Report avg mileage 28 mpg fuel type Gasoline features Full Options List" "$ 31,612

$566.61 Est. Mo."
"2022 CHEVROLET CAMARO LS - 1G1FB1RX7N0121053" "Asking price $30,320 near Hendersonville, TN 37075 miles driven 33,422 mi avg. miles 16,711 mi/yr condition Used body style Coupe engine 4 Cyl transmission Automatic drivetrain RWD exterior color White stock # 121053 vin # 1G1FB1RX7N0121053 History Vehicle Report avg mileage 25 mpg fuel type Gasoline features Full Options List" "$ 30,320

$543.46 Est. Mo."
"2021 HYUNDAI PALISADE SEL CONVENIENCE - KM8R3DHE0MU270118" "Asking price $35,986 price drop $37,566 $1,580 near Goldsboro, NC 27534 miles driven 43,755 mi avg. miles 14,585 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain AWD exterior color Gray interior color Black stock # 270118 vin # KM8R3DHE0MU270118 History Vehicle Report avg mileage 21 mpg fuel type Gasoline features Full Options List" "$ 37,566
$ 35,986

$645.01 Est. Mo."
"2023 HONDA PILOT ELITE - 5FNYG1H82PB002083" "Asking price $52,800 near Blue Island, IL 60406 miles driven 9,389 mi avg. miles 9,389 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain AWD exterior color White interior color Black stock # 002083 vin # 5FNYG1H82PB002083 History Vehicle Report avg mileage 21 mpg fuel type Gasoline features Full Options List" "$ 52,800

$946.39 Est. Mo."
"2020 NISSAN KICKS SV - 3N1CP5CV9LL509852" "Asking price $21,112 near Macomb, IL 61455 miles driven 28,166 mi avg. miles 7,041 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain FWD exterior color Black stock # 509852 vin # 3N1CP5CV9LL509852 History Vehicle Report avg mileage 33 mpg fuel type Gasoline features Full Options List" "$ 21,112

$378.41 Est. Mo."
"2010 LEXUS RX 350 - 2T2ZK1BA5AC001693" "Asking price $12,975 price drop $14,368 $1,393 near Goshen, IN 46526 miles driven 104,472 mi avg. miles 7,462 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain FWD exterior color Black interior color Tan stock # 001693 vin # 2T2ZK1BA5AC001693 History Vehicle Report avg mileage 21 mpg fuel type Gasoline features Full Options List" "$ 14,368
$ 12,975

$232.56 Est. Mo."
"2022 JEEP GRAND WAGONEER SERIES I - 1C4SJVEJ1NS116663" "Asking price $66,785 price drop $92,035 $25,250 near Fort Washington, MD 20744 miles driven 20,812 mi avg. miles 10,406 mi/yr condition Used body style SUV engine 8 Cyl transmission Automatic drivetrain 4WD exterior color Black interior color Black stock # 116663 vin # 1C4SJVEJ1NS116663 History Vehicle Report fuel type Gasoline features Full Options List" "$ 92,035
$ 66,785

$1197.05 Est. Mo."
"2017 FORD MUSTANG PREMIUM - 1FATP8UH3H5278614" "Asking price $15,800 price drop $19,990 $4,190 near Nashville, TN 37204 miles driven 98,127 mi avg. miles 14,018 mi/yr condition Used body style Convertible engine 4 Cyl transmission Automatic drivetrain RWD exterior color White interior color Black stock # 278614 vin # 1FATP8UH3H5278614 History Vehicle Report avg mileage 23 mpg fuel type Gasoline features Full Options List" "$ 19,990
$ 15,800

$283.20 Est. Mo."
"2021 CHEVROLET MALIBU LT LT1 - 1G1ZD5ST7MF074821" "Asking price $21,986 near Vidalia, GA 30474 miles driven 66,740 mi avg. miles 22,246 mi/yr condition Used body style Sedan engine 4 Cyl transmission Automatic drivetrain FWD exterior color Silver interior color Black stock # 074821 vin # 1G1ZD5ST7MF074821 History Vehicle Report avg mileage 32 mpg fuel type Gasoline features Full Options List" "$ 24,185
$ 21,986

$394.08 Est. Mo."
"2017 CHEVROLET EXPRESS 2500 - 1GCWGBFG0H1133322" "Asking price $19,900 near Pompano Beach, FL 33064 miles driven 128,669 mi avg. miles 18,381 mi/yr condition Used body style Van engine 8 Cyl transmission Automatic drivetrain RWD exterior color White interior color Gray stock # 133322 vin # 1GCWGBFG0H1133322 History Vehicle Report avg mileage 13 mpg fuel type Flexible-Fuel features Full Options List" "$ 19,900

$356.69 Est. Mo."
"2023 CHEVROLET TRAVERSE RS - 1GNEVJKW7PJ209116" "Asking price $48,900 near Parsons, KS 67357 miles driven 30,188 mi avg. miles 30,188 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain AWD exterior color Gray interior color Black stock # 209116 vin # 1GNEVJKW7PJ209116 History Vehicle Report avg mileage 20 mpg fuel type Gasoline features Full Options List" "$ 48,900

$876.48 Est. Mo."
"2018 FORD ESCAPE SEL - 1FMCU0HD1JUC85984" "Asking price $14,295 price drop $15,495 $1,200 near Elgin, IL 60120 miles driven 83,704 mi avg. miles 13,950 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain FWD exterior color Blue interior color Black stock # C85984 vin # 1FMCU0HD1JUC85984 History Vehicle Report avg mileage 26 mpg fuel type Gasoline features Full Options List" "$ 15,495
$ 14,295

$256.22 Est. Mo."
"2020 FORD ESCAPE HYBRID TITANIUM - 1FMCU9DZXLUC03260" "Asking price $20,987 near Kent, WA 98032 miles driven 130,052 mi avg. miles 32,513 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color Gray interior color Tan stock # C03260 vin # 1FMCU9DZXLUC03260 History Vehicle Report avg mileage 40 mpg fuel type Hybrid features Full Options List" "$ 20,987

$376.17 Est. Mo."
"2022 VOLKSWAGEN GOLF GTI SE - WVW387CD6NW124498" "Asking price $33,995 near El Paso, TX 79932 miles driven 27,710 mi avg. miles 13,855 mi/yr condition Used body style Hatchback engine 4 Cyl transmission Automatic drivetrain FWD exterior color Gray interior color Black stock # 124498 vin # WVW387CD6NW124498 History Vehicle Report avg mileage 28 mpg fuel type Gasoline features Full Options List" "$ 33,995

$609.33 Est. Mo."
"2019 VOLKSWAGEN ATLAS SEL PREMIUM - 1V2NR2CA0KC576389" "Asking price $30,481 near Logan, UT 84341 miles driven 35,582 mi avg. miles 7,116 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain AWD exterior color Black stock # 576389 vin # 1V2NR2CA0KC576389 History Vehicle Report avg mileage 19 mpg fuel type Gasoline features Full Options List" "$ 30,481

$546.34 Est. Mo."
"2022 FORD RANGER XLT - 1FTER4EH1NLD22802" "Asking price $34,986 near Vidalia, GA 30474 miles driven 22,472 mi avg. miles 11,236 mi/yr condition Used body style Pickup engine 4 Cyl transmission Automatic drivetrain RWD exterior color Gray interior color Black stock # D22802 vin # 1FTER4EH1NLD22802 History Vehicle Report fuel type Gasoline features Full Options List" "$ 34,986

$627.09 Est. Mo."
"2018 CHEVROLET SILVERADO 1500 LT LT2 - 1GCVKREC9JZ201531" "Asking price $27,985 price drop $28,435 $450 near South Bend, IN 46637 miles driven 82,390 mi avg. miles 13,731 mi/yr condition Used body style Pickup engine 8 Cyl transmission Automatic drivetrain 4WD exterior color Gray interior color Black stock # 201531 vin # 1GCVKREC9JZ201531 History Vehicle Report avg mileage 18 mpg fuel type Gasoline features Full Options List" "$ 28,435
$ 27,985

$501.60 Est. Mo."
"2021 BMW X1 XDRIVE28I - WBXJG9C03M3M69445" "Asking price $33,500 near Muskogee, OK 74401 miles driven 18,684 mi avg. miles 6,228 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color Gray interior color Black stock # M69445 vin # WBXJG9C03M3M69445 History Vehicle Report avg mileage 26 mpg fuel type Gasoline features Full Options List" "$ 33,500

$600.45 Est. Mo."
"2018 JEEP WRANGLER UNLIMITED SPORT - 1C4HJWDG0JL920771" "Asking price $27,994 near Fort Walton Beach, FL 32547 miles driven 68,649 mi avg. miles 11,441 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain 4WD exterior color White interior color Black stock # 920771 vin # 1C4HJWDG0JL920771 History Vehicle Report avg mileage 18 mpg fuel type Gasoline features Full Options List" "$ 27,994

$501.76 Est. Mo."
"2014 JEEP WRANGLER UNLIMITED SPORT - 1C4BJWDG7EL120268" "Asking price $16,998 near Raytown, MO 64133 miles driven 181,460 mi avg. miles 18,146 mi/yr condition Used body style SUV engine 6 Cyl transmission Automatic drivetrain 4WD exterior color Black interior color Black stock # 120268 vin # 1C4BJWDG7EL120268 History Vehicle Report avg mileage 18 mpg fuel type Gasoline features Full Options List" "$ 16,998

$304.67 Est. Mo."
"2009 TOYOTA TACOMA PRERUNNER - 3TMJU62N59M072181" "Asking price $13,997 near Payson, AZ 85541 miles driven 208,918 mi avg. miles 13,927 mi/yr condition Used body style Pickup engine 6 Cyl transmission Automatic drivetrain RWD exterior color Red interior color Gray stock # 072181 vin # 3TMJU62N59M072181 History Vehicle Report avg mileage 18 mpg fuel type Gasoline features Full Options List" "$ 13,997

$250.88 Est. Mo."
"2021 HYUNDAI ELANTRA SEL - 5NPLS4AG1MH005405" "Asking price $21,167 near Granger, IN 46530 miles driven 12,603 mi avg. miles 4,201 mi/yr condition Used body style Sedan engine 4 Cyl transmission Automatic drivetrain FWD exterior color White interior color Black stock # 005405 vin # 5NPLS4AG1MH005405 History Vehicle Report avg mileage 37 mpg fuel type Gasoline features Full Options List" "$ 21,167

$379.40 Est. Mo."
"2021 SUBARU OUTBACK PREMIUM - 4S4BTACC5M3210959" "Asking price $31,216 near Nederland, TX 77627 miles driven 19,559 mi avg. miles 6,519 mi/yr condition Used body style Wagon engine 4 Cyl transmission Automatic drivetrain AWD exterior color White interior color Black stock # 210959 vin # 4S4BTACC5M3210959 History Vehicle Report avg mileage 29 mpg fuel type Gasoline features Full Options List" "$ 31,216

$559.52 Est. Mo."
"2018 SUBARU OUTBACK 2.5I LIMITED - 4S4BSANC2J3379493" "Asking price $24,995 price drop $31,192 $6,197 near Rapid City, SD 57701 miles driven 73,783 mi avg. miles 12,297 mi/yr condition Used body style Wagon engine 4 Cyl transmission Automatic drivetrain AWD exterior color Green interior color Tan stock # 379493 vin # 4S4BSANC2J3379493 History Vehicle Report avg mileage 28 mpg fuel type Gasoline features Full Options List" "$ 31,192
$ 24,995

$448.01 Est. Mo."
"2019 VOLKSWAGEN JETTA S - 3VWC57BU7KM033680" "Asking price $18,090 near Post Falls, ID 83854 miles driven 31,058 mi avg. miles 6,211 mi/yr condition Used body style Sedan engine 4 Cyl transmission Automatic drivetrain FWD exterior color Black interior color Black stock # 033680 vin # 3VWC57BU7KM033680 History Vehicle Report avg mileage 34 mpg fuel type Gasoline features Full Options List" "$ 18,090

$324.25 Est. Mo."
"2017 HYUNDAI ELANTRA VALUE EDITION - 5NPD84LF9HH077241" "Asking price $11,999 price drop $15,999 $4,000 near Salt Lake City, UT 84119 miles driven 83,425 mi avg. miles 11,917 mi/yr condition Used body style Sedan engine 4 Cyl transmission Automatic drivetrain FWD exterior color Beige interior color Gray stock # 077241 vin # 5NPD84LF9HH077241 History Vehicle Report avg mileage 32 mpg fuel type Gasoline features Full Options List" "$ 15,999
$ 11,999

$215.07 Est. Mo."
"2021 CHEVROLET BLAZER RS - 3GNKBERS9MS517436" "Asking price $30,427 near Chesapeake, VA 23321 miles driven 31,787 mi avg. miles 10,595 mi/yr condition Certified Pre-Owned body style SUV engine 6 Cyl transmission Automatic drivetrain FWD exterior color Blue interior color Black stock # 517436 vin # 3GNKBERS9MS517436 History Vehicle Report avg mileage 22 mpg fuel type Gasoline features Full Options List" "$ 30,427

$545.37 Est. Mo."
"2023 FORD F-150 XLT - 1FTEW1EP0PKD49951" "Asking price $51,288 near Paw Paw, MI 49079 miles driven 7,861 mi avg. miles 7,861 mi/yr condition Used body style Pickup engine 6 Cyl transmission Automatic drivetrain 4WD exterior color Red interior color Black stock # D49951 vin # 1FTEW1EP0PKD49951 History Vehicle Report fuel type Gasoline features Full Options List" "$ 51,288

$919.29 Est. Mo."
"2017 MERCEDES-BENZ GLE 63 AMG S 4MATIC - 4JGDA7FB8HA950186" "Asking price $41,052 price drop $46,643 $5,591 near South Bend, IN 46637 miles driven 58,814 mi avg. miles 8,402 mi/yr condition Used body style SUV engine 8 Cyl transmission Automatic drivetrain AWD exterior color White interior color Black stock # 950186 vin # 4JGDA7FB8HA950186 History Vehicle Report avg mileage 15 mpg fuel type Gasoline features Full Options List" "$ 46,643
$ 41,052

$735.82 Est. Mo."
"2021 FORD F-150 XLT - 1FTEW1EP8MFA91795" "Asking price $40,235 price drop $50,468 $10,233 near Swansea, MA 02777 miles driven 23,440 mi avg. miles 7,813 mi/yr condition Used body style Pickup engine 6 Cyl transmission Automatic drivetrain 4WD exterior color Black interior color Gray stock # A91795 vin # 1FTEW1EP8MFA91795 History Vehicle Report fuel type Gasoline features Full Options List" "$ 50,468
$ 40,235

$721.17 Est. Mo."
"2019 TOYOTA RAV4 HYBRID XLE - 2T3RWRFV0KW021958" "Asking price $31,980 price drop $33,980 $2,000 near Springfield, IL 62703 miles driven 33,788 mi avg. miles 6,757 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color Red interior color Gray stock # 021958 vin # 2T3RWRFV0KW021958 History Vehicle Report avg mileage 40 mpg fuel type Hybrid features Full Options List" "$ 33,980
$ 31,980

$573.21 Est. Mo."
"2021 CHEVROLET COLORADO Z71 - 1GCGTDEN5M1285800" "Asking price $33,666 price drop $36,379 $2,713 near Buffalo, NY 14217 miles driven 13,915 mi avg. miles 4,638 mi/yr condition Used body style Pickup engine 6 Cyl transmission Automatic drivetrain 4WD exterior color White interior color Black stock # 285800 vin # 1GCGTDEN5M1285800 History Vehicle Report avg mileage 19 mpg fuel type Gasoline features Full Options List" "$ 36,379
$ 33,666

$603.43 Est. Mo."
"2020 CHEVROLET EQUINOX LS 1LS - 3GNAXHEV9LS616965" "Asking price $20,110 near Cleveland, OH 44119 miles driven 25,945 mi avg. miles 6,486 mi/yr condition Certified Pre-Owned body style SUV engine 4 Cyl transmission Automatic drivetrain FWD exterior color Blue interior color Gray stock # 616965 vin # 3GNAXHEV9LS616965 History Vehicle Report avg mileage 28 mpg fuel type Gasoline features Full Options List" "$ 20,110

$360.45 Est. Mo."
"2021 CHEVROLET TAHOE Z71 - 1GNSKPKD3MR132609" "Asking price $55,420 near Whitesboro, TX 76273 miles driven 47,231 mi avg. miles 15,743 mi/yr condition Used body style SUV engine 8 Cyl transmission Automatic drivetrain 4WD exterior color Beige interior color Black stock # 132609 vin # 1GNSKPKD3MR132609 History Vehicle Report fuel type Gasoline features Full Options List" "$ 55,420

$993.35 Est. Mo."
"2019 MERCEDES-BENZ SL-CLASS SL 550 - WDDJK7DA3KF056580" "Asking price $73,000 price drop $79,362 $6,362 near Kalamazoo, MI 49007 miles driven 16,347 mi avg. miles 3,269 mi/yr condition Certified Pre-Owned body style Convertible engine 8 Cyl transmission Automatic drivetrain RWD exterior color White interior color Black stock # 056580 vin # WDDJK7DA3KF056580 History Vehicle Report avg mileage 20 mpg fuel type Gasoline features Full Options List" "$ 79,362
$ 73,000

$1308.45 Est. Mo."
"2020 INFINITI QX50 LUXE - 3PCAJ5M38LF104373" "Asking price $26,690 near Philadelphia, PA 19126 miles driven 46,416 mi avg. miles 11,604 mi/yr condition Used body style SUV engine 4 Cyl transmission Automatic drivetrain AWD exterior color Blue interior color Black stock # 104373 vin # 3PCAJ5M38LF104373 History Vehicle Report avg mileage 25 mpg fuel type Gasoline features Full Options List" "$ 29,359
$ 26,690

$478.39 Est. Mo."
"2020 HYUNDAI SONATA SEL - 5NPEF4JAXLH002882" "Asking price $23,998 near Raynham, MA 02767 miles driven 14,129 mi avg. miles 3,532 mi/yr condition Used body style Sedan engine 4 Cyl transmission Automatic drivetrain FWD exterior color Blue interior color Gray stock # 002882 vin # 5NPEF4JAXLH002882 History Vehicle Report avg mileage 31 mpg fuel type Gasoline features Full Options List" "$ 23,998
